Suburb,Address,Type,Method,SellerG,Date,CouncilArea,Regionname
South Morang,37 Grange Dr,h,S,RW,22/07/2017,Whittlesea,Northern Metropolitan
South Morang,22 Strathoon Cr,h,SA,Harcourts,22/07/2017,Whittlesea,Northern Metropolitan
South Morang,102 Vincent Dr,h,SA,Harcourts,22/07/2017,Whittlesea,Northern Metropolitan
South Yarra,6/57 Adams St,u,S,hockingstuart,22/07/2017,Melbourne,Southern Metropolitan
South Yarra,7/85 Caroline St,u,S,hockingstuart,22/07/2017,Stonnington,Southern Metropolitan
South Yarra,804/2 Claremont St,u,VB,Gary,22/07/2017,Stonnington,Southern Metropolitan
South Yarra,10/391 Toorak Rd,u,S,Marshall,22/07/2017,Stonnington,Southern Metropolitan
Springvale,1/2 Mary St,u,S,iSell,22/07/2017,Greater Dandenong,South-Eastern Metropolitan
Springvale South,5 Gwent St,h,PI,iSell,22/07/2017,Greater Dandenong,South-Eastern Metropolitan
St Albans,76 East Esplanade,h,PI,O'Brien,22/07/2017,Brimbank,Western Metropolitan
St Kilda,8/240 Barkly St,u,S,hockingstuart,22/07/2017,Port Phillip,Southern Metropolitan
St Kilda,7/59 Carlisle St,u,SA,Woodards,22/07/2017,Port Phillip,Southern Metropolitan
St Kilda,4/63 Carlisle St,u,S,Ray,22/07/2017,Port Phillip,Southern Metropolitan
St Kilda,55 Havelock St,h,PI,Greg,22/07/2017,Port Phillip,Southern Metropolitan
Strathmore,10 Fenacre St,h,S,Nelson,22/07/2017,Moonee Valley,Western Metropolitan
Sunbury,315 Elizabeth Dr,h,S,YPA,22/07/2017,Hume,Western Metropolitan
Sunbury,11 Gruner St,h,S,YPA,22/07/2017,Hume,Western Metropolitan
Sunshine,24 Matthews St,h,PI,Jas,22/07/2017,Brimbank,Western Metropolitan
Sunshine North,95A Berkshire Rd,t,SP,Sweeney,22/07/2017,Brimbank,Western Metropolitan
Sunshine North,46 Clayton St,h,SA,GL,22/07/2017,Brimbank,Western Metropolitan
Sunshine West,19 Estelle St,h,VB,hockingstuart,22/07/2017,Brimbank,Western Metropolitan
Sunshine West,9 Noble Ct,t,PI,Barry,22/07/2017,Brimbank,Western Metropolitan
Sunshine West,34 Ralph St,h,S,hockingstuart,22/07/2017,Brimbank,Western Metropolitan
Surrey Hills,23 Bristol St,h,SA,Fletchers,22/07/2017,Boroondara,Southern Metropolitan
Surrey Hills,15 Charles St,h,VB,Lindellas,22/07/2017,Whitehorse,Southern Metropolitan
Surrey Hills,6 Durham Rd,h,VB,Marshall,22/07/2017,Boroondara,Southern Metropolitan
Surrey Hills,1/24 Suffolk Rd,u,SP,Noel,22/07/2017,Boroondara,Southern Metropolitan
Sydenham,7 Argyll St,h,S,Purplebricks,22/07/2017,Brimbank,Western Metropolitan
Sydenham,44 Roseleigh Bvd,h,S,Barry,22/07/2017,Brimbank,Western Metropolitan
Tarneit,26 Bradman Dr,h,S,hockingstuart,22/07/2017,Wyndham,Western Metropolitan
Tarneit,30 Cobram St,h,S,hockingstuart,22/07/2017,Wyndham,Western Metropolitan
Tarneit,7 Vive St,h,S,Sweeney,22/07/2017,Wyndham,Western Metropolitan
Taylors Hill,55 Bloomsbury Dr,h,S,Barry,22/07/2017,Melton,Western Metropolitan
Taylors Hill,20 Hobart Wy,h,SP,YPA,22/07/2017,Melton,Western Metropolitan
Taylors Hill,6 Hobart Wy,h,S,Barry,22/07/2017,Melton,Western Metropolitan
Taylors Lakes,47 Apollo Rd,h,S,O'Brien,22/07/2017,Brimbank,Western Metropolitan
Taylors Lakes,7 Apollo Rd,h,S,Barry,22/07/2017,Brimbank,Western Metropolitan
Taylors Lakes,4 Goulburn Wy,h,VB,Westside,22/07/2017,Brimbank,Western Metropolitan
Taylors Lakes,4 Pacific Pl,h,VB,YPA,22/07/2017,Brimbank,Western Metropolitan
Taylors Lakes,23A Wentworth Dr,t,S,Barry,22/07/2017,Brimbank,Western Metropolitan
Templestowe,32 Hillhouse Rd,h,PI,Barry,22/07/2017,Manningham,Eastern Metropolitan
Templestowe,1 Saville Ct,h,PI,Barry,22/07/2017,Manningham,Eastern Metropolitan
Templestowe Lower,46 Feathertop Av,h,S,hockingstuart,22/07/2017,Manningham,Eastern Metropolitan
Templestowe Lower,20 Oak Cr,h,PI,Jellis,22/07/2017,Manningham,Eastern Metropolitan
Templestowe Lower,1/6 Union St,t,S,Jellis,22/07/2017,Manningham,Eastern Metropolitan
Thomastown,24 Banksia Av,h,SA,Harcourts,22/07/2017,Whittlesea,Northern Metropolitan
Thomastown,14 Marjory St,h,S,Harcourts,22/07/2017,Whittlesea,Northern Metropolitan
Thomastown,37 Smith Av,h,S,Love,22/07/2017,Whittlesea,Northern Metropolitan
Thornbury,105 Fyffe St,h,SP,McGrath,22/07/2017,Darebin,Northern Metropolitan
Toorak,8/161 Alexandra Av,u,SP,Jellis,22/07/2017,Stonnington,Southern Metropolitan
Toorak,6/2 Tintern Av,u,S,hockingstuart,22/07/2017,Stonnington,Southern Metropolitan
Toorak,10/270 Williams Rd,u,VB,Marshall,22/07/2017,Stonnington,Southern Metropolitan
Tullamarine,56 Broadmeadows Rd,h,S,Jason,22/07/2017,Hume,Western Metropolitan
Vermont,88 Boronia Rd,h,S,Fletchers,22/07/2017,Whitehorse,Eastern Metropolitan
Wantirna South,16 Allanfield Cr,h,S,Ray,22/07/2017,Knox,Eastern Metropolitan
Wantirna South,1/20 Kensington Pl,t,S,Ray,22/07/2017,Knox,Eastern Metropolitan
Watsonia,18 Barry St,h,S,Barry,22/07/2017,Banyule,Northern Metropolitan
Watsonia North,27 Kurrajong Cr,h,S,Ray,22/07/2017,Banyule,Northern Metropolitan
Watsonia North,59 Sellars St,h,S,Darren,22/07/2017,Banyule,Northern Metropolitan
Werribee,8 Centenary Cr,h,S,Greg,22/07/2017,Wyndham,Western Metropolitan
Werribee,5 Flourish Wy,h,S,hockingstuart,22/07/2017,Wyndham,Western Metropolitan
Werribee,34 Hooker Rd,h,S,hockingstuart,22/07/2017,Wyndham,Western Metropolitan
Werribee,1 Ord Ct,h,S,YPA,22/07/2017,Wyndham,Western Metropolitan
Werribee,3 Parramatta Rd,h,SP,Biggin,22/07/2017,Wyndham,Western Metropolitan
Werribee,17 Timbarra Dr,h,S,hockingstuart,22/07/2017,Wyndham,Western Metropolitan
Werribee,6 Troup Ct,h,SP,Reliance,22/07/2017,Wyndham,Western Metropolitan
Werribee,17 Xavier Ct,h,SP,YPA,22/07/2017,Wyndham,Western Metropolitan
West Footscray,16 Market St,h,S,Jas,22/07/2017,Maribyrnong,Western Metropolitan
West Footscray,27 Wellington St,h,S,Jas,22/07/2017,Maribyrnong,Western Metropolitan
Wheelers Hill,11 Bluegum Av,h,S,Barry,22/07/2017,Monash,South-Eastern Metropolitan
Wheelers Hill,6 Reynolds Av,h,S,Ray,22/07/2017,Monash,South-Eastern Metropolitan
Williamstown,22 Hotham St,h,S,Williams,22/07/2017,Hobsons Bay,Western Metropolitan
Wollert,34 Tindales Rd,h,S,Harcourts,22/07/2017,Whittlesea,Northern Metropolitan
Yarra Glen,15 Yarra St,h,SP,Buckingham,22/07/2017,Yarra Ranges,Northern Victoria
Yarraville,61 Eirene St,h,SP,Sweeney,22/07/2017,Maribyrnong,Western Metropolitan
Yarraville,30 Freame St,h,S,Village,22/07/2017,Maribyrnong,Western Metropolitan
Yarraville,55 Simpson St,h,SP,Jas,22/07/2017,Maribyrnong,Western Metropolitan
Airport West,10A Coniston Av,t,S,RE,29/07/2017,Moonee Valley,Western Metropolitan
Albanvale,10 Elinga Ct,h,SP,Sweeney,29/07/2017,Brimbank,Western Metropolitan
Albion,6 Hayden Cr,h,S,Moonee,29/07/2017,Brimbank,Western Metropolitan
Albion,2/20 Talmage St,t,S,Bells,29/07/2017,Brimbank,Western Metropolitan
Albion,1/26 Talmage St,t,PI,Douglas,29/07/2017,Brimbank,Western Metropolitan
Ardeer,1 Chelsey St,h,S,Barry,29/07/2017,Brimbank,Western Metropolitan
Armadale,11/49 Kooyong Rd,u,S,Marshall,29/07/2017,Stonnington,Southern Metropolitan
Armadale,6/56 Sutherland Rd,u,S,hockingstuart,29/07/2017,Stonnington,Southern Metropolitan
Ascot Vale,29 Doncaster St,t,S,Barry,29/07/2017,Moonee Valley,Western Metropolitan
Ashwood,7 Barrington Dr,h,S,Jellis,29/07/2017,Monash,Southern Metropolitan
Aspendale,4 Roycroft Av,h,S,hockingstuart,29/07/2017,Kingston,South-Eastern Metropolitan
Balwyn,27 Burroughs Rd,h,S,VICProp,29/07/2017,Boroondara,Southern Metropolitan
Balwyn,4 Dee St,t,VB,Noel,29/07/2017,Boroondara,Southern Metropolitan
Balwyn North,1/6 Corhampton Rd,u,S,Marshall,29/07/2017,Boroondara,Southern Metropolitan
Balwyn North,1/47 Kawarren St,u,S,Fletchers,29/07/2017,Boroondara,Southern Metropolitan
Balwyn North,12 Maud St,h,S,Jellis,29/07/2017,Boroondara,Southern Metropolitan
Bayswater,592 Mountain Hwy,h,S,McGrath,29/07/2017,Knox,Eastern Metropolitan
Beaconsfield,2 George St,u,S,Peake,29/07/2017,Cardinia,Eastern Victoria
Beaumaris,2/37 Bonanza Rd,t,PI,Thomson,29/07/2017,Bayside,Southern Metropolitan
Beaumaris,6 Monaco Cr,h,S,Charlton,29/07/2017,Bayside,Southern Metropolitan
Bentleigh,2 Osborne Av,t,S,hockingstuart,29/07/2017,Glen Eira,Southern Metropolitan
Bentleigh East,2/9 Argyle St,u,S,Gary,29/07/2017,Glen Eira,Southern Metropolitan
Bentleigh East,2A Goodrich St,h,S,Gary,29/07/2017,Glen Eira,Southern Metropolitan
Bentleigh East,10 Juliana St,h,S,Woodards,29/07/2017,Glen Eira,Southern Metropolitan
Bentleigh East,16 Waratah St,t,S,Woodards,29/07/2017,Glen Eira,Southern Metropolitan
Berwick,33 Jane St,h,S,C21,29/07/2017,Casey,Eastern Victoria
Black Rock,5/323 Beach Rd,u,S,Hodges,29/07/2017,Bayside,Southern Metropolitan
Black Rock,1/47 Bluff Rd,t,S,Hodges,29/07/2017,Bayside,Southern Metropolitan
Blackburn South,12/5 Travellyn Ct,u,S,Ray,29/07/2017,Whitehorse,Eastern Metropolitan
Boronia,42 Matlock Rd,h,S,Ray,29/07/2017,Knox,Eastern Metropolitan
Boronia,15 New St,h,SP,Noel,29/07/2017,Knox,Eastern Metropolitan
Box Hill,9 Bishop St,h,S,hockingstuart,29/07/2017,Whitehorse,Eastern Metropolitan
Braybrook,35 Carlton St,h,S,Biggin,29/07/2017,Maribyrnong,Western Metropolitan
Brighton,6/105 Cochrane St,u,SP,Buxton,29/07/2017,Bayside,Southern Metropolitan
Brighton,7/138 New St,u,S,Nick,29/07/2017,Bayside,Southern Metropolitan
Brighton,6/30 Roslyn St,u,PI,Marshall,29/07/2017,Bayside,Southern Metropolitan
Brighton,1/141 South Rd,h,PI,hockingstuart,29/07/2017,Bayside,Southern Metropolitan
Broadmeadows,5 Evans Ct,h,S,YPA,29/07/2017,Hume,Northern Metropolitan
Broadmeadows,18 Katunga Cr,h,S,YPA,29/07/2017,Hume,Northern Metropolitan
Broadmeadows,54 Ophir St,h,S,YPA,29/07/2017,Hume,Northern Metropolitan
Brookfield,30 Pinrush Rd,h,S,Reliance,29/07/2017,Melton,Western Victoria
Brooklyn,77 Corrigan Av,u,S,Barlow,29/07/2017,Hobsons Bay,Western Metropolitan
Brunswick,1/46 Davies St,h,S,Jellis,29/07/2017,Moreland,Northern Metropolitan
Brunswick,11 Marks St,h,VB,Nelson,29/07/2017,Moreland,Northern Metropolitan
Brunswick East,1/51 Brunswick Rd,h,S,Nicholson,29/07/2017,Moreland,Northern Metropolitan
Brunswick East,3/51 Brunswick Rd,h,S,Nicholson,29/07/2017,Moreland,Northern Metropolitan
Brunswick East,2/38 Ethel St,h,S,Jellis,29/07/2017,Moreland,Northern Metropolitan
Brunswick East,603/29 Nicholson St,u,SP,hockingstuart,29/07/2017,Moreland,Northern Metropolitan
Brunswick East,17 Roberts St,h,SP,Nelson,29/07/2017,Moreland,Northern Metropolitan
Brunswick West,17 Cohuna St,h,S,Jellis,29/07/2017,Moreland,Northern Metropolitan
Brunswick West,7/80 Hopetoun Av,u,VB,Nelson,29/07/2017,Moreland,Northern Metropolitan
Burwood,383 Burwood Hwy,h,S,RW,29/07/2017,Whitehorse,Southern Metropolitan
Burwood East,1/2 Ellesmere Rd,u,S,Ray,29/07/2017,Whitehorse,Eastern Metropolitan
Cairnlea,16 Westbury St,h,S,HAR,29/07/2017,Brimbank,Western Metropolitan
Camberwell,52 Ellsworth Cr,t,SP,Jellis,29/07/2017,Boroondara,Southern Metropolitan
Camberwell,78 Fordham Av,h,VB,Marshall,29/07/2017,Boroondara,Southern Metropolitan
Camberwell,1/43 Inglesby Rd,u,S,Jellis,29/07/2017,Boroondara,Southern Metropolitan
Camberwell,6 Regent St,h,VB,Fletchers,29/07/2017,Boroondara,Southern Metropolitan
Camberwell,11/596 Riversdale Rd,u,S,Noel,29/07/2017,Boroondara,Southern Metropolitan
Camberwell,2/37 Thomas St,u,S,Philip,29/07/2017,Boroondara,Southern Metropolitan
Carlton,66 Palmerston St,h,S,Nelson,29/07/2017,Melbourne,Northern Metropolitan
Carlton North,384 Canning St,h,S,hockingstuart,29/07/2017,Yarra,Northern Metropolitan
Carnegie,2/8 Beena Av,u,S,Woodards,29/07/2017,Glen Eira,Southern Metropolitan
Carnegie,13/1150 Dandenong Rd,u,PI,Ray,29/07/2017,Glen Eira,Southern Metropolitan
Carnegie,1/80 Truganini Rd,u,S,Woodards,29/07/2017,Glen Eira,Southern Metropolitan
Caroline Springs,10 Risley Cl,h,PI,RW,29/07/2017,Melton,Western Metropolitan
Carrum,29 Whatley St,h,SP,Buxton,29/07/2017,Kingston,South-Eastern Metropolitan
Carrum Downs,9 Pinewood Dr,h,S,Harcourts,29/07/2017,Frankston,South-Eastern Metropolitan
Chadstone,1/6 Crana Ct,t,S,Buxton,29/07/2017,Monash,Southern Metropolitan
Chelsea,364 Station St,h,PI,Ray,29/07/2017,Kingston,South-Eastern Metropolitan
Chelsea Heights,11 Rebecca Cl,h,S,Ray,29/07/2017,Kingston,South-Eastern Metropolitan
Cheltenham,22 Cavanagh St,h,SP,O'Brien,29/07/2017,Kingston,Southern Metropolitan
Cheltenham,4/163 Centre Dandenong Rd,u,S,Buxton,29/07/2017,Kingston,Southern Metropolitan
Cheltenham,3/33 Sunray Av,t,S,Buxton,29/07/2017,Kingston,Southern Metropolitan
Clarinda,8 Elliminya Ct,h,S,Woodards,29/07/2017,Kingston,South-Eastern Metropolitan
Clifton Hill,117 Roseneath St,h,S,Nelson,29/07/2017,Yarra,Northern Metropolitan
Clifton Hill,7/16 The Esplanade,u,S,Ray,29/07/2017,Yarra,Northern Metropolitan
Coburg,3/7 Dare St,h,SP,Jellis,29/07/2017,Moreland,Northern Metropolitan
Coburg,68 Marks St,h,S,Nelson,29/07/2017,Moreland,Northern Metropolitan
Coburg,34 Soudan St,h,S,Nelson,29/07/2017,Moreland,Northern Metropolitan
Coburg,4/94 The Grove,u,SP,Brad,29/07/2017,Moreland,Northern Metropolitan
Coburg North,17 Delta Av,h,S,Nelson,29/07/2017,Moreland,Northern Metropolitan
Coburg North,39 Peterson Av,h,S,Ray,29/07/2017,Moreland,Northern Metropolitan
Coburg North,10 Shore Gr,t,S,Ray,29/07/2017,Moreland,Northern Metropolitan
Coolaroo,470 Barry Rd,h,S,Nelson,29/07/2017,Hume,Northern Metropolitan
Craigieburn,15 Champion Pde,h,PI,LJ,29/07/2017,Hume,Northern Metropolitan
Craigieburn,10 Olympic Wy,h,S,YPA,29/07/2017,Hume,Northern Metropolitan
Craigieburn,66 Willmott Dr,h,S,Ray,29/07/2017,Hume,Northern Metropolitan
Cranbourne North,13 Cumquat Ct,h,S,Ray,29/07/2017,Casey,South-Eastern Metropolitan
Croydon,20 Glenora Av,h,VB,McGrath,29/07/2017,Maroondah,Eastern Metropolitan
Croydon,1/6 Kitchener Rd,h,S,Barry,29/07/2017,Maroondah,Eastern Metropolitan
Croydon,6 Powell St,h,S,Philip,29/07/2017,Maroondah,Eastern Metropolitan
Croydon Hills,24 County Tce,h,S,Jellis,29/07/2017,Maroondah,Eastern Metropolitan
Dandenong North,1/30 Boyd St,u,S,C21,29/07/2017,Greater Dandenong,South-Eastern Metropolitan
Doncaster,10 Wilsons Rd,h,VB,Barry,29/07/2017,Manningham,Eastern Metropolitan
Doncaster East,54 Devon Dr,h,S,Barry,29/07/2017,Manningham,Eastern Metropolitan
Doncaster East,27 Gaudion Rd,h,S,Barry,29/07/2017,Manningham,Eastern Metropolitan
Doncaster East,39A George St,t,S,Ray,29/07/2017,Manningham,Eastern Metropolitan
Doncaster East,10 Heysen Gr,h,S,Philip,29/07/2017,Manningham,Eastern Metropolitan
Doncaster East,14 Morello Cir,t,PI,Barry,29/07/2017,Manningham,Eastern Metropolitan
Doncaster East,21 Runnymede St,h,SP,Biggin,29/07/2017,Manningham,Eastern Metropolitan
Doreen,2 Hughes Rd,h,PI,LITTLE,29/07/2017,Whittlesea,Northern Victoria
Doreen,13 Sandover St,h,S,Barry,29/07/2017,Whittlesea,Northern Victoria
Doveton,35 Fugosia St,h,S,C21,29/07/2017,Casey,South-Eastern Metropolitan
Doveton,49 Kanooka Gr,h,SP,Stockdale,29/07/2017,Casey,South-Eastern Metropolitan
Eaglemont,18 Carlsberg Rd,h,S,Miles,29/07/2017,Banyule,Eastern Metropolitan
Edithvale,17 Tudor Ct,u,VB,Buxton,29/07/2017,Kingston,South-Eastern Metropolitan
Elsternwick,3/14 Sinclair St,u,S,Biggin,29/07/2017,Glen Eira,Southern Metropolitan
Eltham North,45 Acheron Cr,h,PI,Buckingham,29/07/2017,Nillumbik,Eastern Metropolitan
Eltham North,15 Highpoint Cr,h,S,Buckingham,29/07/2017,Nillumbik,Eastern Metropolitan
Eltham North,20 Ramptons Rd,h,S,Barry,29/07/2017,Nillumbik,Eastern Metropolitan
Elwood,3/28 Avoca Av,u,S,Chisholm,29/07/2017,Port Phillip,Southern Metropolitan
Elwood,1/121 Brighton Rd,u,S,Chisholm,29/07/2017,Port Phillip,Southern Metropolitan
Elwood,4/19 Ruskin St,t,S,Chisholm,29/07/2017,Port Phillip,Southern Metropolitan
Elwood,34 Selwyn Av,h,S,Chisholm,29/07/2017,Port Phillip,Southern Metropolitan
Elwood,4/505 St Kilda St,t,S,McGrath,29/07/2017,Port Phillip,Southern Metropolitan
Elwood,3/521 St Kilda St,u,S,Chisholm,29/07/2017,Port Phillip,Southern Metropolitan
Emerald,35 Kings Rd,h,S,Kaye,29/07/2017,Cardinia,Eastern Victoria
Endeavour Hills,44 Denton Dr,h,SP,O'Brien,29/07/2017,Casey,South-Eastern Metropolitan
Endeavour Hills,3 Dunster Ct,h,SP,Del,29/07/2017,Casey,South-Eastern Metropolitan
Endeavour Hills,9 Knight Ct,h,SP,O'Brien,29/07/2017,Casey,South-Eastern Metropolitan
Endeavour Hills,13 Merton Ct,h,S,Nicholls,29/07/2017,Casey,South-Eastern Metropolitan
Epping,19 Lotus Ct,h,PI,hockingstuart,29/07/2017,Whittlesea,Northern Metropolitan
Epping,13 Manley St,h,S,Darren,29/07/2017,Whittlesea,Northern Metropolitan
Epping,8 Shields St,h,S,HAR,29/07/2017,Whittlesea,Northern Metropolitan
Epping,2/33 Wedge St,u,S,Love,29/07/2017,Whittlesea,Northern Metropolitan
Essendon,6/23 Daisy St,u,S,Nelson,29/07/2017,Moonee Valley,Western Metropolitan
Essendon,129 Deakin St,t,S,Nelson,29/07/2017,Moonee Valley,Western Metropolitan
Essendon,27 McPhail St,h,S,Barry,29/07/2017,Moonee Valley,Western Metropolitan
Essendon,1/46 Richardson St,u,S,Brad,29/07/2017,Moonee Valley,Western Metropolitan
Essendon,61 William St,h,SP,Jellis,29/07/2017,Moonee Valley,Western Metropolitan
Fairfield,9 Rushall St,h,SP,Jellis,29/07/2017,Darebin,Northern Metropolitan
Fawkner,27 Vervale Av,h,S,Raine,29/07/2017,Moreland,Northern Metropolitan
Ferntree Gully,3 Hooker Rd,h,S,Ray,29/07/2017,Knox,Eastern Metropolitan
Ferntree Gully,79 McIver St,h,S,Harcourts,29/07/2017,Knox,Eastern Metropolitan
Ferntree Gully,72 Ormonde Rd,h,S,Ray,29/07/2017,Knox,Eastern Metropolitan
Footscray,9/51 Napier St,u,VB,Jas,29/07/2017,Maribyrnong,Western Metropolitan
Footscray,18 White St,h,S,Jas,29/07/2017,Maribyrnong,Western Metropolitan
Frankston,4/93 Dandenong Rd E,u,S,Buxton,29/07/2017,Frankston,South-Eastern Metropolitan
Frankston,55 Margate Av,h,VB,hockingstuart,29/07/2017,Frankston,South-Eastern Metropolitan
Frankston,35 McAlister St,h,SA,Eview,29/07/2017,Frankston,South-Eastern Metropolitan
Frankston North,7 Wirilda Cr,h,SP,C21,29/07/2017,Frankston,Eastern Victoria
Frankston South,90 Yuille St,h,S,Bowman,29/07/2017,Frankston,South-Eastern Metropolitan
Glen Huntly,1/1110 Glen Huntly Rd,u,S,Woodards,29/07/2017,Glen Eira,Southern Metropolitan
Glen Iris,23 Hillside Pde,h,SP,J,29/07/2017,Boroondara,Southern Metropolitan
Glen Iris,4/1508 Malvern Rd,t,S,Jellis,29/07/2017,Stonnington,Southern Metropolitan
Glen Waverley,20 Cowrie St,h,S,Harcourts,29/07/2017,Monash,Eastern Metropolitan
Glen Waverley,9 McKenna Rd,h,S,Harcourts,29/07/2017,Monash,Eastern Metropolitan
Glenroy,20A Apsley St,h,S,Stockdale,29/07/2017,Moreland,Northern Metropolitan
Glenroy,71 Augustine Tce,h,S,Barry,29/07/2017,Moreland,Northern Metropolitan
Glenroy,69 Melbourne Av,h,S,FN,29/07/2017,Moreland,Northern Metropolitan
Glenroy,9 Rowan St,h,S,YPA,29/07/2017,Moreland,Northern Metropolitan
Gowanbrae,3 Bluebell Cr,h,SP,Nelson,29/07/2017,Moreland,Western Metropolitan
Greensborough,50 Albion Cr,h,PI,Darren,29/07/2017,Banyule,Northern Metropolitan
Greensborough,14 Glenwood Dr,h,S,hockingstuart,29/07/2017,Nillumbik,Northern Metropolitan
Greensborough,12 Yangoora Pl,h,S,Morrison,29/07/2017,Banyule,Northern Metropolitan
Hadfield,18 Exeter St,h,S,Stockdale,29/07/2017,Moreland,Northern Metropolitan
Hawthorn,18/352 Auburn Rd,u,S,R&H,29/07/2017,Boroondara,Southern Metropolitan
Hawthorn,5/24 Muir St,u,S,Woodards,29/07/2017,Boroondara,Southern Metropolitan
Hawthorn,9 Randolph St,h,S,Nelson,29/07/2017,Boroondara,Southern Metropolitan
Hawthorn East,6/712 Burwood Rd,u,VB,Jellis,29/07/2017,Boroondara,Southern Metropolitan
Heathmont,22 Orchard Gr,h,S,hockingstuart,29/07/2017,Maroondah,Eastern Metropolitan
Heidelberg,2/14 Edgar St,t,VB,hockingstuart,29/07/2017,Banyule,Eastern Metropolitan
Highett,28 Graham Rd,h,S,Hodges,29/07/2017,Bayside,Southern Metropolitan
Highett,1/12 Jillian Av,t,S,Charlton,29/07/2017,Bayside,Southern Metropolitan
Highett,1/1 Peterson St,t,PI,Hodges,29/07/2017,Bayside,Southern Metropolitan
Highett,23 The Crescent,h,S,Buxton,29/07/2017,Kingston,Southern Metropolitan
Highett,31 The Crescent,t,S,hockingstuart,29/07/2017,Kingston,Southern Metropolitan
Highett,46 Wilson St,h,PI,hockingstuart,29/07/2017,Bayside,Southern Metropolitan
Hillside,1/14 Jade Wy,u,S,Barry,29/07/2017,Melton,Western Metropolitan
Hillside,20 Viridian Dr,h,S,YPA,29/07/2017,Melton,Western Metropolitan
Hoppers Crossing,7 Brooke Ct,h,S,Ray,29/07/2017,Wyndham,Western Metropolitan
Huntingdale,39 Hargreaves St,h,VB,Barry,29/07/2017,Monash,Southern Metropolitan
Ivanhoe,6 Carn Av,h,VB,Nelson,29/07/2017,Banyule,Eastern Metropolitan
Ivanhoe,25 Fairy St,h,VB,Miles,29/07/2017,Banyule,Eastern Metropolitan
Jacana,29 Fox Ct,h,S,RW,29/07/2017,Hume,Northern Metropolitan
Keilor East,9 Surrey Dr,h,PI,Harcourts,29/07/2017,Moonee Valley,Western Metropolitan
Keilor Park,45 Collinson St,h,S,Nelson,29/07/2017,Brimbank,Western Metropolitan
Keilor Park,26 Snow St,h,SP,McDonald,29/07/2017,Brimbank,Western Metropolitan
Kensington,401/40 Altona St,u,SP,Redina,29/07/2017,Melbourne,Northern Metropolitan
Kensington,509/72 Altona St,u,SP,Jellis,29/07/2017,Melbourne,Northern Metropolitan
Kensington,42 Gower St,h,S,Nelson,29/07/2017,Melbourne,Northern Metropolitan
Kew,6/385 Barkers Rd,t,S,Buckingham,29/07/2017,Boroondara,Southern Metropolitan
Kew,11 Raheen Dr,h,S,Jellis,29/07/2017,Boroondara,Southern Metropolitan
Kew East,7 Cadow St,h,S,Fletchers,29/07/2017,Boroondara,Southern Metropolitan
Keysborough,28 Eildon Dr,h,SP,Biggin,29/07/2017,Greater Dandenong,South-Eastern Metropolitan
Keysborough,5 Faoro Ct,h,S,Purplebricks,29/07/2017,Greater Dandenong,South-Eastern Metropolitan
Kingsville,5/35 Kingsville St,u,SP,Jas,29/07/2017,Maribyrnong,Western Metropolitan
Knoxfield,16 Mistletoe Cl,h,SP,Barry,29/07/2017,Knox,Eastern Metropolitan
Kurunjang,55 Dunvegan Dr,h,SP,hockingstuart,29/07/2017,Melton,Northern Victoria
Lalor,2/7 Cooma Ct,u,S,HAR,29/07/2017,Whittlesea,Northern Metropolitan
Lalor,168 Darebin Dr,h,S,Langwell,29/07/2017,Whittlesea,Northern Metropolitan
Lalor,52 Monash St,h,S,Love,29/07/2017,Whittlesea,Northern Metropolitan
Lalor,60 Robert St,h,S,Love,29/07/2017,Whittlesea,Northern Metropolitan
Lalor,105 William St,h,SP,YPA,29/07/2017,Whittlesea,Northern Metropolitan
Langwarrin,2 Gianna Wy,h,S,O'Brien,29/07/2017,Frankston,Eastern Victoria
Lower Plenty,54 Edwards St,h,S,Fletchers,29/07/2017,Banyule,Eastern Metropolitan
Maidstone,1/1 Clarendon St,t,SP,Jas,29/07/2017,Maribyrnong,Western Metropolitan
Maidstone,2/166 Mitchell St,t,S,Jas,29/07/2017,Maribyrnong,Western Metropolitan
